,DoY,Hour,Tair,Rg,GPP_uStar_f,PAR,GPP_Sim,LAI_Sim
50222,317.0,7.0,-11.726,74.4,-0.38408,153.08641975308643,3.0577166157141566,0.0054
50223,317.0,7.5,-11.372,156.75,-0.10289,322.5308641975309,6.4421650472203495,0.0054
50224,317.0,8.0,-11.083,240.96,-1.3,495.8024691358025,9.903056394119396,0.0054
50225,317.0,8.5,-10.593,318.45,-0.6269399999999999,655.2469135802469,13.087766885405552,0.0054
50226,317.0,9.0,-9.957,386.97,0.99415,796.2345679012346,15.90382525245843,0.0054
50227,317.0,9.5,-9.268,445.37,1.8607,916.3991769547325,18.303968402427603,0.0054
50228,317.0,10.0,-8.6624,488.73,-0.39605,1005.6172839506173,20.0859924945965,0.0054
50229,317.0,10.5,-7.7832,519.31,-0.1657,1068.5390946502057,21.342779781001592,0.0054
50230,317.0,11.0,-7.3669,536.9,-0.0925179999999999,1104.732510288066,22.065699609904982,0.0054
50231,317.0,11.5,-6.8628,535.17,-0.074586,1101.1728395061727,21.9945994789213,0.0054
50232,317.0,12.0,-6.268,519.54,-0.014062,1069.0123456790122,21.352232399571676,0.0054
50233,317.0,12.5,-5.909,490.96,0.11159,1010.2057613168724,20.177641796384705,0.0054
50234,317.0,13.0,-5.712000000000001,453.82,-1.2275,933.7860082304527,18.651249389024173,0.0054
50235,317.0,13.5,-5.483,404.18,-1.3754,831.6460905349794,16.61112771155037,0.0054
50236,317.0,14.0,-5.393,341.83,-1.1197,703.3539094650206,14.048646112225404,0.0054
50237,317.0,14.5,-5.567,269.55,-1.4288,554.6296296296297,11.078057980722459,0.0054
50238,317.0,15.0,-5.681,190.35,-0.8539399999999999,391.6666666666667,7.823069325284807,0.0054
50239,317.0,15.5,-5.989,84.76,0.095561,174.40329218107,3.4834954347840315,0.0054
50240,317.0,16.0,-6.26,27.1,-1.1497,55.76131687242799,1.1137650576055598,0.0054
50270,318.0,7.0,-9.559,26.51,-0.9376,54.54732510288066,1.0895170360562136,0.0054
50271,318.0,7.5,-8.809,56.54,-0.74861,116.33744855967079,2.323700234576323,0.0054
50272,318.0,8.0,-8.167,111.14,0.0998309999999999,228.68312757201647,4.567669686431066,0.0054
50273,318.0,8.5,-7.492999999999999,121.34,0.1635,249.67078189300412,4.986872770843491,0.0054
50274,318.0,9.0,-6.608,144.26,0.2699,296.83127572016457,5.928846760523173,0.0054
50275,318.0,9.5,-5.831,185.92,0.5108699999999999,382.5514403292181,7.641003671956666,0.0054
50276,318.0,10.0,-5.207999999999999,176.49,0.5738,363.14814814814815,7.253446310583218,0.0054
50277,318.0,10.5,-4.544,135.66,0.4773199999999999,279.1358024691358,5.575401022685248,0.0054
50278,318.0,11.0,-3.728,140.15,0.564,288.3744855967078,5.759932576509933,0.0054
50279,318.0,11.5,-3.034,128.25,0.6324,263.8888888888889,5.270862311362104,0.0054
50280,318.0,12.0,-2.3480000000000003,153.51,0.55108,315.8641975308642,6.309006420406991,0.0054
50281,318.0,12.5,-1.864,114.25,0.5481199999999999,235.08230452674897,4.695485528835246,0.0054
50282,318.0,13.0,-1.477,165.79,0.81548,341.13168724279836,6.8136940553662635,0.0054
50283,318.0,13.5,-0.914,187.04,0.50759,384.8559670781893,7.687033814558814,0.0054
50284,318.0,14.0,-0.256,212.73,1.0341,437.71604938271605,8.742850210495599,0.0054
50285,318.0,14.5,0.2289999999999999,112.99,0.93736,232.48971193415636,4.643701618407829,0.0054
50286,318.0,15.0,0.476,76.77,0.83619,157.96296296296296,3.1551196853276315,0.0054
50287,318.0,15.5,0.22,50.3,0.20511,103.49794238683127,2.0672465829357805,0.0054
50288,318.0,16.0,-0.4039999999999999,12.6,0.087232,25.925925925925927,0.5178391042741717,0.0054
50317,319.0,6.5,-2.228,10.18,-0.1424099999999999,20.94650205761317,0.41838111758024343,0.0054
50318,319.0,7.0,-1.805,60.93,-0.21853,125.37037037037037,2.504121954240101,0.0054
50319,319.0,7.5,-1.106,136.12,0.57367,280.082304526749,5.594306259825417,0.0054
50320,319.0,8.0,-0.312,215.82,0.96818,444.0740740740741,8.869844086067596,0.0054
50321,319.0,8.5,0.921,291.4,0.5834,599.5884773662551,11.976056744880445,0.0054
50322,319.0,9.0,2.107,358.2,0.2308199999999999,737.0370370370371,14.721425964365737,0.0054
50323,319.0,9.5,2.509,415.59,0.8086899999999999,855.1234567901234,17.08005978930976,0.0054
50324,319.0,10.0,2.9160000000000004,459.82,0.4415699999999999,946.1316872427984,18.89783943867854,0.0054
50325,319.0,10.5,3.552,503.2,0.049866,1035.3909465020577,20.68068549767962,0.0054
50326,319.0,11.0,4.066,524.2,-0.19502,1078.6008230452676,21.543750671469905,0.0054
50327,319.0,11.5,4.41,520.7,-0.1567,1071.3991769547326,21.39990647583819,0.0054
50328,319.0,12.0,4.989,492.0,0.53147,1012.3456790123457,20.22038407165813,0.0054
50329,319.0,12.5,5.482,459.95,1.4992,946.3991769547325,18.90318222308772,0.0054
50330,319.0,13.0,5.952999999999999,423.82,0.8415799999999999,872.0576131687243,17.418299140752335,0.0054
50331,319.0,13.5,6.572,373.53,0.01037,768.5802469135803,15.351463541232645,0.0054
50332,319.0,14.0,6.7170000000000005,313.08,0.55102,644.1975308641975,12.867068790964892,0.0054
50333,319.0,14.5,6.547000000000001,244.27,2.0684,502.6131687242799,10.03909190484539,0.0054
50334,319.0,15.0,6.506,168.14,2.9114,345.96707818930037,6.910275158147556,0.0054
50335,319.0,15.5,6.296,88.96,-0.62249,183.04526748971193,3.656108469542088,0.0054
50336,319.0,16.0,5.688,19.65,-0.27654,40.432098765432094,0.8075824126180533,0.0054
50365,320.0,6.5,-7.355,12.27,-2.4629,25.246913580246915,0.5042766515431815,0.0054
50366,320.0,7.0,-7.551,68.69,-1.0392,141.33744855967078,2.8230450851264166,0.0054
50367,320.0,7.5,-7.348,148.31,0.19395,305.16460905349794,6.095295044039872,0.0054
50368,320.0,8.0,-6.7788,229.91,0.042136,473.0658436213992,9.44891971933927,0.0054
50369,320.0,8.5,-6.3665,306.52,-0.45487,630.6995884773662,12.59746367000945,0.0054
50370,320.0,9.0,-5.5758,375.2,-0.65115,772.0164609053498,15.420097771719778,0.0054
50371,320.0,9.5,-4.6452,432.33,-0.42315,889.5679012345679,17.768046027845447,0.0054
50372,320.0,10.0,-4.0808,476.61,-0.38882,980.6790123456791,19.58788059429468,0.0054
50373,320.0,10.5,-3.2724,507.51,-0.77404,1044.2592592592594,20.857819350014672,0.0054
50374,320.0,11.0,-2.7554,528.0,0.38542,1086.4197530864199,21.699924369584338,0.0054
50375,320.0,11.5,-2.2743,525.6,-0.13829,1081.4814814814815,21.60128834972259,0.0054
50376,320.0,12.0,-1.9572,508.76,-0.8113600000000001,1046.8312757201645,20.909192277025994,0.0054
50377,320.0,12.5,-1.6740000000000002,479.35,0.0039626,986.3168724279836,19.700490050303507,0.0054
50378,320.0,13.0,-1.7561,440.96,0.41018,907.3251028806584,18.122724715931643,0.0054
50379,320.0,13.5,-1.7324,391.78,0.72314,806.1316872427983,16.10150827559801,0.0054
50380,320.0,14.0,-2.0552,331.3,-0.39989,681.687242798354,13.61588057508199,0.0054
50381,320.0,14.5,-1.9838,259.05,0.53533,533.0246913580247,10.646525393827314,0.0054
50382,320.0,15.0,-2.1837,179.95,0.29299,370.26748971193416,7.395646572550571,0.0054
50383,320.0,15.5,-2.494,98.62,0.41296,202.9218106995885,4.05311844948562,0.0054
50384,320.0,16.0,-2.964,22.43,-0.20367,46.1522633744856,0.9218358022912437,0.0054
50414,321.0,7.0,-8.017000000000001,44.62,-1.2287,91.81069958847736,1.8338080025963124,0.0054
50415,321.0,7.5,-7.385,135.66,0.1816299999999999,279.1358024691358,5.575401022685248,0.0054
50416,321.0,8.0,-7.0868,215.67,0.1824599999999999,443.7654320987654,8.863679334826237,0.0054
50417,321.0,8.5,-6.0758,297.01,-0.4067199999999999,611.1316872427983,12.206618441307278,0.0054
50418,321.0,9.0,-4.7446,367.87,-0.5908899999999999,756.9341563786008,15.11884692772536,0.0054
50419,321.0,9.5,-3.4673,428.84,-0.2317199999999999,882.3868312757202,17.624612815629824,0.0054
50420,321.0,10.0,-2.0419,342.8,0.32076,705.3497942386832,14.088511503586195,0.0054
50421,321.0,10.5,-1.3273,320.9,-0.38897,660.2880658436213,13.18845782234775,0.0054
50422,321.0,11.0,-1.0709,178.19,0.34379,366.6460905349794,7.323313491318622,0.0054
50423,321.0,11.5,-0.8756,167.98,0.36165,345.63786008230454,6.9036994234901075,0.0054
50424,321.0,12.0,-0.7101,176.48,0.37656,363.1275720164609,7.253035327167127,0.0054
50425,321.0,12.5,-0.5223,143.67,0.4506699999999999,295.61728395061726,5.904598738973828,0.0054
50426,321.0,13.0,-0.4164,119.48,0.56607,245.84362139917698,4.910429855450637,0.0054
50427,321.0,13.5,-0.4238,91.23,0.58858,187.71604938271605,3.749401704994657,0.0054
50428,321.0,14.0,-0.485,76.17,0.44443,156.7283950617284,3.130460680362195,0.0054
50429,321.0,14.5,-0.5256,71.17,0.44398,146.440329218107,2.9249689723168886,0.0054
50430,321.0,15.0,-0.456,51.87,0.11637,106.72839506172839,2.1317709792620065,0.0054
50431,321.0,15.5,-0.509,33.3,-0.26426,68.51851851851852,1.3685747755817392,0.0054
50432,321.0,16.0,-0.7040000000000001,13.5,-0.30261,27.77777777777778,0.5548276117223268,0.0054
50462,322.0,7.0,-0.655,14.43,-0.67935,29.691358024691358,0.5930490694187537,0.0054
50463,322.0,7.5,-0.451,38.97,0.13882,80.18518518518519,1.6016023725051167,0.0054
50464,322.0,8.0,-0.4,59.04,0.10325,121.48148148148148,2.4264460885989756,0.0054
50465,322.0,8.5,-0.3592,110.12,0.30946,226.58436213991772,4.525749377989825,0.0054
50466,322.0,9.0,-0.1758,135.97,0.8883700000000001,279.77366255144034,5.588141508584057,0.0054
50467,322.0,9.5,-0.141265,52.38399999999999,0.28729,107.78600823045267,2.152895526849064,0.0054
50468,322.0,10.0,0.327755,79.85300000000001,0.74911,164.30658436213994,3.2818258725083678,0.0054
50469,322.0,10.5,0.327755,79.85300000000001,0.75297,164.30658436213994,3.2818258725083678,0.0054
50470,322.0,11.0,0.5287,116.76,0.94835,240.24691358024694,4.798642366273991,0.0054
50471,322.0,11.5,0.997154,73.12899999999999,0.90126,150.47119341563786,3.0054806235290394,0.0054
50472,322.0,12.0,1.6413,183.58,1.7002,377.73662551440333,7.544833552591463,0.0054
50473,322.0,12.5,2.2678,181.7,1.7768,373.86831275720164,7.467568670366427,0.0054
50474,322.0,13.0,2.6299,137.3,1.699,282.51028806584367,5.6428023029241094,0.0054
50475,322.0,13.5,2.764,109.13,1.4176,224.54732510288065,4.485062019796853,0.0054
50476,322.0,14.0,2.486,76.97,1.1014,158.3744855967078,3.1633393536494436,0.0054
50477,322.0,14.5,2.428,53.57,1.0204,110.22633744855968,2.201638159997411,0.0054
50478,322.0,15.0,2.622,28.21,1.285,58.04526748971194,1.1593842167916177,0.0054
50479,322.0,15.5,2.919,10.7,-0.54723,22.016460905349792,0.4397522552169552,0.0054
50512,323.0,8.0,0.826,64.56,0.95277,132.83950617283952,2.653308934280994,0.0054
50513,323.0,8.5,0.91,104.36,1.1994,214.73251028806584,4.289022930321631,0.0054
50514,323.0,9.0,1.446,109.98,1.3311,226.2962962962963,4.519995610164555,0.0054
50515,323.0,9.5,2.047,131.59,1.5002,270.761316872428,5.408130772336369,0.0054
50516,323.0,10.0,2.35,96.59,1.5034,198.7448559670782,3.969688816019225,0.0054
50517,323.0,10.5,2.489,96.51,1.5254,198.58024691358025,3.9664009486905005,0.0054
50518,323.0,11.0,2.582,127.44,1.7532,262.22222222222223,5.237572654658765,0.0054
50519,323.0,11.5,2.353,116.89,1.6028,240.51440329218107,4.803985150683168,0.0054
50520,323.0,12.0,2.503,174.69,1.6716,359.44444444444446,7.179469295686908,0.0054
50521,323.0,12.5,2.36,97.7,1.5264,201.02880658436214,4.015307975205284,0.0054
50522,323.0,13.0,2.3480000000000003,113.11,1.6152,232.7366255144033,4.648633419400917,0.0054
50523,323.0,13.5,2.463,80.49,1.1992,165.61728395061726,3.308005516113339,0.0054
50524,323.0,14.0,2.536,67.39,1.2505,138.66255144032922,2.769617241034637,0.0054
50525,323.0,14.5,2.517,56.01,0.89255,115.24691358024691,2.30191811352352,0.0054
50526,323.0,15.0,2.389,35.57,0.56884,73.18930041152264,1.4618680110343083,0.0054
50527,323.0,15.5,2.307,18.73,0.40854,38.53909465020576,0.7697719383377171,0.0054
50559,324.0,7.5,1.111,18.72,0.31999,38.51851851851852,0.7693609549216265,0.0054
50560,324.0,8.0,1.027,29.76,0.36807,61.23456790123457,1.2230866462856627,0.0054
50561,324.0,8.5,0.9855,75.67,1.1417,155.69958847736626,3.1099115095576644,0.0054
50562,324.0,9.0,1.0049,96.4,1.4164,198.3539094650206,3.961880131113504,0.0054
50563,324.0,9.5,1.0484,94.69,1.4263,194.83539094650206,3.8916019669620088,0.0054
50564,324.0,10.0,1.1941,93.53,1.4501,192.4485596707819,3.8439278906954977,0.0054
50565,324.0,10.5,1.1454,90.63,1.4419,186.48148148148147,3.72474270002922,0.0054
50566,324.0,11.0,0.959,89.03,1.3912,183.18930041152265,3.6589853534547228,0.0054
50567,324.0,11.5,0.8743,129.81,1.4241,267.0987654320988,5.33497572427224,0.0054
50568,324.0,12.0,0.7809999999999999,131.74,1.4082,271.06995884773664,5.414295523577728,0.0054
50569,324.0,12.5,0.6459999999999999,83.38,1.1601,171.56378600823044,3.4267797233635258,0.0054
50570,324.0,13.0,0.8112,97.66,1.3607,200.94650205761317,4.013664041540921,0.0054
50571,324.0,13.5,0.9007,90.25,1.3664,185.69958847736626,3.709125330217777,0.0054
50572,324.0,14.0,0.642,57.04,0.68201,117.36625514403292,2.344249405380853,0.0054
50573,324.0,14.5,0.336,37.66,0.32316,77.48971193415638,1.5477635449972462,0.0054
50574,324.0,15.0,0.214,34.52,0.30673,71.02880658436214,1.418714752344794,0.0054
50575,324.0,15.5,0.124,13.33,0.26716,27.42798353909465,0.5478408936487863,0.0054
50606,325.0,7.0,-1.334,44.62,0.94225,91.81069958847736,1.8338080025963124,0.0054
50607,325.0,7.5,-1.12,111.61,0.8821100000000001,229.65020576131687,4.586985906987325,0.0054
50608,325.0,8.0,-0.862,189.4,1.0365,389.7119341563786,7.784025900756199,0.0054
50609,325.0,8.5,-0.611,262.12,1.2388,539.3415637860082,10.772697302567133,0.0054
50610,325.0,9.0,-0.262,328.27,0.061972,675.4526748971193,13.491352600006532,0.0054
50611,325.0,9.5,0.3785,383.23,1.7786,788.5390946502058,15.75011745484054,0.0054
50612,325.0,10.0,1.0102,426.93,0.79807,878.4567901234568,17.546114983156517,0.0054
50613,325.0,10.5,1.6587,458.2,0.72022,942.798353909465,18.83126012527186,0.0054
50614,325.0,11.0,1.97,474.59,0.10811,976.522633744856,19.504861944244375,0.0054
50615,325.0,11.5,2.315,477.13,-0.45297,981.7489711934156,19.60925173193139,0.0054
50616,325.0,12.0,2.9960000000000004,464.4,0.841,955.5555555555555,19.08606984324804,0.0054
50617,325.0,12.5,3.518,438.29,2.1538,901.8312757201646,18.01299214383545,0.0054
50618,325.0,13.0,3.738,405.13,-0.49327,833.6008230452675,16.65017113607898,0.0054
50619,325.0,13.5,4.231,359.71,0.4909,740.1440329218107,14.783484460195417,0.0054
50620,325.0,14.0,4.703,300.73,0.61836,618.7860082304527,12.359504272092988,0.0054
50621,325.0,14.5,5.117,231.47,1.9952,476.2757201646091,9.513033132249406,0.0054
50622,325.0,15.0,5.408,147.47,2.3902,303.43621399176953,6.060772437088261,0.0054
50623,325.0,15.5,5.435,50.89,0.72396,104.7119341563786,2.091494604485127,0.0054
50624,325.0,16.0,5.318,12.3,2.5864,25.308641975308642,0.5055096017914533,0.0054
50655,326.0,7.5,5.441,29.33,-1.1272,60.349794238683124,1.205414359393766,0.0054
50656,326.0,8.0,5.56,56.17,0.61219,115.5761316872428,2.3084938481809703,0.0054
50657,326.0,8.5,5.72,72.24,-0.64664,148.64197530864197,2.968944197838584,0.0054
50658,326.0,9.0,5.861000000000001,52.2,-0.12662,107.40740740740742,2.145333431992997,0.0054
50659,326.0,9.5,6.222,114.58,2.2235,235.76131687242798,4.709047981566237,0.0054
50660,326.0,10.0,6.447,94.82,0.84114,195.1028806584362,3.8969447513711866,0.0054
50661,326.0,10.5,6.542000000000001,46.84,-1.3175,96.37860082304528,1.9250463209684288,0.0054
50662,326.0,11.0,6.246,51.72,0.6366,106.41975308641976,2.1256062280206476,0.0054
50663,326.0,11.5,5.744,41.22,-0.07099,84.81481481481481,1.6940736411255042,0.0054
50664,326.0,12.0,5.535,20.68,-0.060561,42.55144032921811,0.8499137044753865,0.0054
50665,326.0,12.5,5.348,13.77,0.18155,28.333333333333332,0.5659241639567733,0.0054
50666,326.0,13.0,5.013,21.49,0.16659,44.218106995884774,0.8832033611787261,0.0054
50667,326.0,13.5,3.966,19.4,0.1117599999999999,39.91769547325103,0.7973078272157881,0.0054
50668,326.0,14.0,3.007,19.55,0.17404,40.226337448559676,0.8034725784571474,0.0054
50669,326.0,14.5,2.8360000000000003,19.49,0.30927,40.10288065843621,0.8010066779606035,0.0054
50670,326.0,15.0,2.588,11.11,0.247,22.86008230452675,0.45660257527667036,0.0054
50671,326.0,15.5,2.464,12.9,0.50584,26.543209876543212,0.53016860675689,0.0054
50702,327.0,7.0,-3.105,44.32,-0.12097,91.19341563786008,1.8214785001135942,0.0054
50703,327.0,7.5,-2.844,111.58,0.59891,229.58847736625515,4.585752956739054,0.0054
50704,327.0,8.0,-2.414,191.47,-0.35448,393.97119341563786,7.869099467886955,0.0054
50705,327.0,8.5,-1.895,251.41,0.25935,517.3045267489712,10.332534063934085,0.0054
50706,327.0,9.0,-1.339,322.02,-1.3738,662.5925925925926,13.234487964949901,0.0054
50707,327.0,9.5,-0.675,384.11,0.77574,790.3497942386832,15.786283995456515,0.0054
50708,327.0,10.0,-0.078,426.32,0.32043,877.201646090535,17.521044994774986,0.0054
50709,327.0,10.5,0.506,456.04,0.76925,938.3539094650206,18.74248770739629,0.0054
50710,327.0,11.0,1.136,471.57,-1.0719,970.3086419753087,19.380744952585008,0.0054
50711,327.0,11.5,2.022,473.84,0.32263,974.9794238683128,19.47403818803758,0.0054
50712,327.0,12.0,2.732,458.06,0.91424,942.5102880658436,18.825506357446592,0.0054
50713,327.0,12.5,3.181,432.07,1.1601,889.0329218106996,17.75736045902709,0.0054
50714,327.0,13.0,3.516,401.23,0.5475899999999999,825.5761316872429,16.489887603803645,0.0054
50715,327.0,13.5,3.865,336.39,0.3814,692.1604938271605,13.825071133872111,0.0054
50716,327.0,14.0,3.909,267.71,0.63038,550.843621399177,11.002437032161785,0.0054
50717,327.0,14.5,3.774,196.69,2.4631,404.7119341563786,8.083632811086256,0.0054
50718,327.0,15.0,3.4760000000000004,130.89,1.3485,269.32098765432096,5.379361933210025,0.0054
50719,327.0,15.5,3.039,36.2,-0.11679,74.48559670781894,1.4877599662480172,0.0054
50753,328.0,8.5,0.4629999999999999,37.22,-0.46098,76.5843621399177,1.5296802746892595,0.0054
50754,328.0,9.0,0.901,43.97,-0.45077,90.47325102880659,1.8070940805504228,0.0054
50755,328.0,9.5,1.426,49.64,-0.53018,102.13991769547326,2.0401216774738002,0.0054
50756,328.0,10.0,1.8666,41.5,-0.5786600000000001,85.39094650205762,1.7055811767760416,0.0054
50757,328.0,10.5,2.0323,58.52,0.060652,120.41152263374487,2.405074950962264,0.0054
50758,328.0,11.0,2.1913,25.26,-0.4286899999999999,51.97530864197531,1.038144109044887,0.0054
50759,328.0,11.5,1.982,23.71,-0.60263,48.78600823045268,0.9744416795508422,0.0054
50760,328.0,12.0,1.6514,29.06,-0.6404,59.794238683127574,1.1943178071593197,0.0054
50761,328.0,12.5,1.3472,15.03,-0.63353,30.925925925925924,0.6177080743841904,0.0054
50762,328.0,13.0,1.3357,10.96,-0.64113,22.55144032921811,0.45043782403531124,0.0054
50763,328.0,13.5,1.5422,23.73,-0.68626,48.827160493827165,0.9752636463830233,0.0054
50764,328.0,14.0,1.6799,44.27,-0.64851,91.09053497942388,1.8194235830331413,0.0054
50765,328.0,14.5,1.5097,39.9,-0.63681,82.09876543209876,1.6398238302015433,0.0054
50766,328.0,15.0,1.0465,16.14,-0.5807899999999999,33.20987654320988,0.6633272335702485,0.0054
50798,329.0,7.0,2.423,14.88,0.4458399999999999,30.617283950617285,0.6115433231428313,0.0054
50799,329.0,7.5,2.402,55.19,0.37521,113.559670781893,2.26821747340409,0.0054
50800,329.0,8.0,2.755,148.29,0.8866799999999999,305.12345679012344,6.094473077207691,0.0054
50801,329.0,8.5,3.198,104.47,0.6385,214.95884773662553,4.293543747898628,0.0054
50802,329.0,9.0,3.256,102.35,0.62137,210.59670781893004,4.206415263687418,0.0054
50803,329.0,9.5,3.69,176.7,0.9269,363.58024691358025,7.262076962321121,0.0054
50804,329.0,10.0,4.401,378.15,-0.832,778.0864197530864,15.541337879466507,0.0054
50805,329.0,10.5,5.214,449.9,1.1026,925.7201646090534,18.490143889916652,0.0054
50806,329.0,11.0,5.78,419.8,0.097184,863.7860082304527,17.253083807483907,0.0054
50807,329.0,11.5,5.864,232.13,1.1281,477.6337448559671,9.540158037711386,0.0054
50808,329.0,12.0,6.654,455.06,-0.60734,936.3374485596709,18.70221133261941,0.0054
50809,329.0,12.5,7.059,413.82,1.2154,851.4814814814815,17.007315724661723,0.0054
50810,329.0,13.0,7.236000000000001,379.11,0.65823,780.0617283950618,15.580792287411208,0.0054
50811,329.0,13.5,7.965,334.21,-0.59563,687.6748971193415,13.735476749164356,0.0054
50812,329.0,14.0,7.591,260.8,1.2144,536.6255144032922,10.718447491643172,0.0054
50813,329.0,14.5,7.271,163.19,1.2906,335.7818930041152,6.706838367182703,0.0054
50814,329.0,15.0,7.217,87.2,1.24,179.4238683127572,3.58377538831014,0.0054
50815,329.0,15.5,6.841,23.3,1.3202,47.94238683127572,0.9575913594911268,0.0054
